latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
29.881507,-91.93134,023,039,3017,5426,2025-02-01,1638,L9,H,D
29.88177,-91.930406,023,039,3020,5425,2025-02-01,1638,L9,H,D
29.881773,-91.930716,023,039,3019,5425,2025-02-01,1638,L9,H,D
29.881775,-91.931027,023,039,3018,5425,2025-02-01,1638,L9,H,D
29.881778,-91.931338,023,039,3017,5425,2025-02-01,1638,L9,H,D
29.939754,-91.840266,023,039,3308,5208,2025-02-01,1638,L9,M,D
29.940024,-91.840263,023,039,3308,5207,2025-02-01,1638,L9,L,D
30.045469,-91.766226,023,039,3542,4815,2025-02-01,1638,L9,H,D
30.056091,-91.927914,023,039,3022,4781,2025-02-01,1638,L9,L,D
30.056093,-91.928226,023,039,3021,4781,2025-02-01,1638,L9,H,D
30.056096,-91.928537,023,039,3020,4781,2025-02-01,1638,L9,H,D
30.056106,-91.929781,023,039,3016,4781,2025-02-01,1638,L9,M,D
30.056109,-91.930093,023,039,3015,4781,2025-02-01,1638,L9,M,D
30.056114,-91.930715,023,039,3013,4781,2025-02-01,1638,L9,L,D
30.056362,-91.927912,023,039,3022,4780,2025-02-01,1638,L9,M,D
30.056364,-91.928223,023,039,3021,4780,2025-02-01,1638,L9,H,D
30.056367,-91.928534,023,039,3020,4780,2025-02-01,1638,L9,H,D
30.056377,-91.929779,023,039,3016,4780,2025-02-01,1638,L9,M,D
30.056379,-91.93009,023,039,3015,4780,2025-02-01,1638,L9,M,D
30.056384,-91.930712,023,039,3013,4780,2025-02-01,1638,L9,L,D
30.056635,-91.92822,023,039,3021,4779,2025-02-01,1638,L9,H,D
30.071036,-91.04079,023,039,5872,4688,2025-02-01,1638,L9,M,D
30.076968,-90.916196,023,039,6272,4659,2025-02-01,1638,L9,H,D
30.076973,-90.916507,023,039,6271,4659,2025-02-01,1638,L9,M,D
30.088667,-90.954543,023,039,6148,4618,2025-02-01,1638,L9,H,D
30.088672,-90.954854,023,039,6147,4618,2025-02-01,1638,L9,H,D
30.088938,-90.954537,023,039,6148,4617,2025-02-01,1638,L9,H,D
30.088943,-90.954848,023,039,6147,4617,2025-02-01,1638,L9,H,D
30.088948,-90.955159,023,039,6146,4617,2025-02-01,1638,L9,M,D
30.089208,-90.954531,023,039,6148,4616,2025-02-01,1638,L9,H,D
30.089213,-90.954843,023,039,6147,4616,2025-02-01,1638,L9,H,D
30.089218,-90.955154,023,039,6146,4616,2025-02-01,1638,L9,M,D
30.095439,-91.939632,023,039,2983,4636,2025-02-01,1638,L9,H,D
30.130664,-91.943615,023,039,2969,4506,2025-02-01,1638,L9,H,D
30.130666,-91.943927,023,039,2968,4506,2025-02-01,1638,L9,H,D
30.136536,-92.156588,023,039,2285,4490,2025-02-01,1638,L9,H,D
30.136807,-92.156586,023,039,2285,4489,2025-02-01,1638,L9,H,D
30.148538,-90.856459,023,039,6459,4391,2025-02-01,1638,L9,H,D
30.148544,-90.856771,023,039,6458,4391,2025-02-01,1638,L9,H,D
30.148809,-90.856453,023,039,6459,4390,2025-02-01,1638,L9,H,D
30.184724,-91.868878,023,039,3207,4304,2025-02-01,1638,L9,H,D
30.187449,-90.989265,023,039,6030,4255,2025-02-01,1638,L9,H,D
30.18772,-90.98926,023,039,6030,4254,2025-02-01,1638,L9,H,D
30.200105,-91.002718,023,039,5986,4209,2025-02-01,1638,L9,M,D
30.201804,-91.007669,023,039,5970,4203,2025-02-01,1638,L9,H,D
30.202074,-91.007663,023,039,5970,4202,2025-02-01,1638,L9,H,D
30.202392,-91.010773,023,039,5960,4201,2025-02-01,1638,L9,H,D
30.212876,-91.023962,023,039,5917,4163,2025-02-01,1638,L9,H,D
30.212881,-91.024273,023,039,5916,4163,2025-02-01,1638,L9,M,D
30.213147,-91.023956,023,039,5917,4162,2025-02-01,1638,L9,H,D
30.213152,-91.024268,023,039,5916,4162,2025-02-01,1638,L9,H,D
30.217651,-92.509389,023,039,1151,4197,2025-02-01,1638,L9,H,D
30.234382,-91.050337,023,039,5831,4085,2025-02-01,1638,L9,M,D
30.234653,-91.050332,023,039,5831,4084,2025-02-01,1638,L9,M,D
30.235199,-91.050633,023,039,5830,4082,2025-02-01,1638,L9,M,D
30.239305,-91.245376,023,039,5205,4077,2025-02-01,1638,L9,H,D
30.23931,-91.245688,023,039,5204,4077,2025-02-01,1638,L9,H,D
30.258486,-92.574052,023,039,943,4047,2025-02-01,1638,L9,L,D
30.258756,-92.573739,023,039,944,4046,2025-02-01,1638,L9,H,D
30.261516,-90.847462,023,039,6480,3973,2025-02-01,1638,L9,L,D
30.261782,-90.847144,023,039,6481,3972,2025-02-01,1638,L9,H,D
30.261787,-90.847456,023,039,6480,3972,2025-02-01,1638,L9,H,D
30.261792,-90.847767,023,039,6479,3972,2025-02-01,1638,L9,H,D
30.275646,-90.850895,023,039,6468,3921,2025-02-01,1638,L9,M,D
30.286004,-90.727183,023,039,6864,3875,2025-02-01,1638,L9,H,D
30.28601,-90.727495,023,039,6863,3875,2025-02-01,1638,L9,H,D
30.28627,-90.726865,023,039,6865,3874,2025-02-01,1638,L9,H,D
30.286275,-90.727177,023,039,6864,3874,2025-02-01,1638,L9,H,D
30.28628,-90.727489,023,039,6863,3874,2025-02-01,1638,L9,H,D
30.286535,-90.726547,023,039,6866,3873,2025-02-01,1638,L9,M,D
30.28654,-90.726859,023,039,6865,3873,2025-02-01,1638,L9,H,D
30.286545,-90.727171,023,039,6864,3873,2025-02-01,1638,L9,H,D
30.286551,-90.727482,023,039,6863,3873,2025-02-01,1638,L9,H,D
30.286805,-90.726541,023,039,6866,3872,2025-02-01,1638,L9,H,D
30.286811,-90.726853,023,039,6865,3872,2025-02-01,1638,L9,H,D
30.325681,-91.247894,023,039,5192,3758,2025-02-01,1638,L9,H,D
30.325951,-91.247889,023,039,5192,3757,2025-02-01,1638,L9,H,D
30.326954,-91.241943,023,039,5211,3753,2025-02-01,1638,L9,M,D
30.327225,-91.241939,023,039,5211,3752,2025-02-01,1638,L9,H,D
30.327495,-91.241934,023,039,5211,3751,2025-02-01,1638,L9,M,D
30.334214,-92.639577,023,039,732,3768,2025-02-01,1638,L9,M,D
30.334215,-92.639889,023,039,731,3768,2025-02-01,1638,L9,L,D
30.343889,-92.000945,023,039,2778,3720,2025-02-01,1638,L9,H,D
30.350692,-90.759076,023,039,6757,3638,2025-02-01,1638,L9,L,D
30.401966,-90.913697,023,039,6258,3458,2025-02-01,1638,L9,M,D
30.401971,-90.914009,023,039,6257,3458,2025-02-01,1638,L9,M,D
30.402237,-90.913691,023,039,6258,3457,2025-02-01,1638,L9,L,D
30.458877,-91.040882,023,039,5847,3255,2025-02-01,1638,L9,H,D
30.494826,-92.178522,023,039,2205,3167,2025-02-01,1638,L9,H,D
30.5003,-91.172259,023,039,5424,3109,2025-02-01,1638,L9,M,D
30.516608,-91.216344,023,039,5282,3051,2025-02-01,1638,L9,M,D
30.516879,-91.216339,023,039,5282,3050,2025-02-01,1638,L9,H,D
30.519241,-90.803979,023,039,6601,3018,2025-02-01,1638,L9,L,D
30.53378,-92.426185,023,039,1412,3028,2025-02-01,1638,L9,L,D
30.540819,-91.915747,023,039,3044,2990,2025-02-01,1638,L9,H,D
30.541087,-91.915432,023,039,3045,2989,2025-02-01,1638,L9,H,D
30.541089,-91.915744,023,039,3044,2989,2025-02-01,1638,L9,H,D
30.541092,-91.916057,023,039,3043,2989,2025-02-01,1638,L9,H,D
30.541357,-91.915429,023,039,3045,2988,2025-02-01,1638,L9,H,D
30.54136,-91.915741,023,039,3044,2988,2025-02-01,1638,L9,H,D
30.559296,-91.210872,023,039,5297,2893,2025-02-01,1638,L9,H,D
30.559563,-91.210554,023,039,5298,2892,2025-02-01,1638,L9,H,D
30.559567,-91.210867,023,039,5297,2892,2025-02-01,1638,L9,H,D
30.583526,-91.241084,023,039,5199,2805,2025-02-01,1638,L9,H,D
30.58353,-91.241397,023,039,5198,2805,2025-02-01,1638,L9,H,D
30.583796,-91.241079,023,039,5199,2804,2025-02-01,1638,L9,H,D
30.5838,-91.241392,023,039,5198,2804,2025-02-01,1638,L9,H,D
30.584067,-91.241074,023,039,5199,2803,2025-02-01,1638,L9,H,D
30.601975,-90.615352,023,039,7198,2700,2025-02-01,1638,L9,M,D
30.602245,-90.615346,023,039,7198,2699,2025-02-01,1638,L9,M,D
30.7022,-90.742223,023,039,6785,2338,2025-02-01,1638,L9,L,D
30.702471,-90.742216,023,039,6785,2337,2025-02-01,1638,L9,L,D
30.728942,-90.850925,023,039,6436,2246,2025-02-01,1638,L9,H,D
30.728948,-90.851238,023,039,6435,2246,2025-02-01,1638,L9,H,D
30.735805,-91.214198,023,039,5276,2241,2025-02-01,1638,L9,H,D
30.739287,-91.007345,023,039,5936,2217,2025-02-01,1638,L9,H,D
30.739558,-91.007339,023,039,5936,2216,2025-02-01,1638,L9,H,D
30.749195,-92.253471,023,039,1959,2229,2025-02-01,1638,L9,H,D
30.749197,-92.253784,023,039,1958,2229,2025-02-01,1638,L9,M,D
30.749466,-92.253469,023,039,1959,2228,2025-02-01,1638,L9,H,D
30.855035,-91.019698,023,039,5889,1790,2025-02-01,1638,L9,H,D
30.855039,-91.020012,023,039,5888,1790,2025-02-01,1638,L9,H,D
31.059176,-92.171511,023,039,2212,1082,2025-02-01,1638,L9,M,D
27.876146,-91.986719,023,041,5222,2214,2025-02-01,1639,L9,H,D
44.229252,-99.784388,031,029,3809,5366,2025-02-01,1723,L8,M,D
44.229255,-99.784012,031,029,3810,5366,2025-02-01,1723,L8,M,D
35.197142,-101.915608,031,035,5588,6915,2025-02-01,1726,L8,H,D
35.197142,-101.915608,031,036,6718,1605,2025-02-01,1726,L8,H,D
29.554881,-104.587874,031,039,2138,6646,2025-02-01,1727,L8,H,D
29.555151,-104.587873,031,039,2138,6645,2025-02-01,1727,L8,H,D
30.354076,-104.023628,031,039,3935,3683,2025-02-01,1727,L8,H,D
30.654699,-104.985648,031,039,853,2586,2025-02-01,1727,L8,H,D
31.037024,-103.378009,031,038,4797,6456,2025-02-01,1727,L8,H,D
31.037024,-103.378009,031,039,5967,1136,2025-02-01,1727,L8,H,D
31.037028,-103.378323,031,038,4796,6456,2025-02-01,1727,L8,H,D
31.037028,-103.378323,031,039,5966,1136,2025-02-01,1727,L8,H,D
31.039809,-103.722154,031,039,4872,1140,2025-02-01,1727,L8,M,D
31.039809,-103.722154,031,038,3702,6460,2025-02-01,1727,L8,M,D
31.040079,-103.72215,031,039,4872,1139,2025-02-01,1727,L8,H,D
31.040079,-103.72215,031,038,3702,6459,2025-02-01,1727,L8,H,D
31.040085,-103.722779,031,038,3700,6459,2025-02-01,1727,L8,M,D
31.040085,-103.722779,031,039,4870,1139,2025-02-01,1727,L8,M,D
31.041165,-103.72245,031,038,3701,6455,2025-02-01,1727,L8,H,D
31.041436,-103.722446,031,039,4871,1134,2025-02-01,1727,L8,H,D
31.041436,-103.722446,031,038,3701,6454,2025-02-01,1727,L8,H,D
31.079637,-103.454012,031,039,5723,982,2025-02-01,1727,L8,H,D
31.079637,-103.454012,031,038,4553,6302,2025-02-01,1727,L8,H,D
31.170891,-103.266514,031,038,5144,5956,2025-02-01,1727,L8,H,D
31.171162,-103.266509,031,038,5144,5955,2025-02-01,1727,L8,H,D
31.188575,-103.10061,031,038,5670,5882,2025-02-01,1727,L8,H,D
31.18858,-103.100924,031,038,5669,5882,2025-02-01,1727,L8,H,D
31.188846,-103.100604,031,038,5670,5881,2025-02-01,1727,L8,H,D
31.188851,-103.100919,031,038,5669,5881,2025-02-01,1727,L8,H,D
31.211182,-103.547918,031,038,4248,5820,2025-02-01,1727,L8,H,D
31.211185,-103.548233,031,038,4247,5820,2025-02-01,1727,L8,H,D
31.211456,-103.548229,031,038,4247,5819,2025-02-01,1727,L8,H,D
31.211723,-103.54791,031,038,4248,5818,2025-02-01,1727,L8,H,D
31.211727,-103.548225,031,038,4247,5818,2025-02-01,1727,L8,H,D
31.215723,-103.341586,031,038,4903,5794,2025-02-01,1727,L8,H,D
31.236778,-103.561701,031,038,4203,5726,2025-02-01,1727,L8,H,D
31.236781,-103.562016,031,038,4202,5726,2025-02-01,1727,L8,H,D
31.237048,-103.561697,031,038,4203,5725,2025-02-01,1727,L8,H,D
31.237052,-103.562012,031,038,4202,5725,2025-02-01,1727,L8,H,D
31.237319,-103.561693,031,038,4203,5724,2025-02-01,1727,L8,H,D
31.237322,-103.562008,031,038,4202,5724,2025-02-01,1727,L8,H,D
31.240495,-103.211069,031,038,5316,5696,2025-02-01,1727,L8,H,D
31.240766,-103.211064,031,038,5316,5695,2025-02-01,1727,L8,H,D
31.275811,-103.567096,031,038,4184,5582,2025-02-01,1727,L8,H,D
31.276082,-103.567092,031,038,4184,5581,2025-02-01,1727,L8,H,D
31.287248,-103.674391,031,038,3843,5544,2025-02-01,1727,L8,H,D
31.287522,-103.674702,031,038,3842,5543,2025-02-01,1727,L8,H,D
31.287789,-103.674383,031,038,3843,5542,2025-02-01,1727,L8,H,D
31.293307,-103.156497,031,038,5486,5498,2025-02-01,1727,L8,L,D
31.31644,-103.569949,031,038,4173,5432,2025-02-01,1727,L8,H,D
31.316443,-103.570264,031,038,4172,5432,2025-02-01,1727,L8,H,D
31.316707,-103.56963,031,038,4174,5431,2025-02-01,1727,L8,H,D
31.316981,-103.569941,031,038,4173,5430,2025-02-01,1727,L8,H,D
31.316984,-103.570256,031,038,4172,5430,2025-02-01,1727,L8,H,D
31.371173,-103.676684,031,038,3832,5234,2025-02-01,1727,L8,H,D
31.371176,-103.676999,031,038,3831,5234,2025-02-01,1727,L8,H,D
31.379392,-103.609375,031,038,4045,5201,2025-02-01,1727,L8,H,D
31.471945,-103.158687,031,038,5468,4838,2025-02-01,1727,L8,H,D
31.472211,-103.158366,031,038,5469,4837,2025-02-01,1727,L8,H,D
31.47222,-103.158998,031,038,5467,4837,2025-02-01,1727,L8,H,D
31.472482,-103.158361,031,038,5469,4836,2025-02-01,1727,L8,H,D
31.472486,-103.158677,031,038,5468,4836,2025-02-01,1727,L8,H,D
31.472491,-103.158992,031,038,5467,4836,2025-02-01,1727,L8,H,D
31.490136,-103.200964,031,038,5333,4773,2025-02-01,1727,L8,H,D
31.490407,-103.200959,031,038,5333,4772,2025-02-01,1727,L8,L,D
31.544026,-102.901653,031,038,6277,4557,2025-02-01,1727,L8,H,D
31.572658,-103.088122,031,038,5685,4462,2025-02-01,1727,L8,H,D
31.649696,-103.706288,031,038,3726,4206,2025-02-01,1727,L8,H,D
31.668123,-103.850015,031,038,3271,4143,2025-02-01,1727,L8,H,D
31.668126,-103.850331,031,038,3270,4143,2025-02-01,1727,L8,H,D
31.668391,-103.849695,031,038,3272,4142,2025-02-01,1727,L8,H,D
31.668399,-103.850644,031,038,3269,4142,2025-02-01,1727,L8,H,D
31.668661,-103.849692,031,038,3272,4141,2025-02-01,1727,L8,H,D
31.668667,-103.850324,031,038,3270,4141,2025-02-01,1727,L8,H,D
31.66867,-103.850641,031,038,3269,4141,2025-02-01,1727,L8,H,D
31.668935,-103.850005,031,038,3271,4140,2025-02-01,1727,L8,H,D
31.668938,-103.850321,031,038,3270,4140,2025-02-01,1727,L8,H,D
31.670973,-103.284501,031,038,5058,4109,2025-02-01,1727,L8,H,D
31.671224,-103.47467,031,038,4457,4117,2025-02-01,1727,L8,H,D
31.671495,-103.474666,031,038,4457,4116,2025-02-01,1727,L8,H,D
31.676675,-103.389772,031,038,4725,4093,2025-02-01,1727,L8,H,D
31.676679,-103.390089,031,038,4724,4093,2025-02-01,1727,L8,H,D
31.678629,-102.734731,031,038,6795,4049,2025-02-01,1727,L8,H,D
31.6858,-103.987795,031,038,2835,4082,2025-02-01,1727,L8,H,D
31.685803,-103.988112,031,038,2834,4082,2025-02-01,1727,L8,H,D
31.685805,-103.988428,031,038,2833,4082,2025-02-01,1727,L8,H,D
31.68581,-103.989061,031,038,2831,4082,2025-02-01,1727,L8,H,D
31.686071,-103.987792,031,038,2835,4081,2025-02-01,1727,L8,H,D
31.686081,-103.989058,031,038,2831,4081,2025-02-01,1727,L8,H,D
31.686344,-103.988106,031,038,2834,4080,2025-02-01,1727,L8,H,D
31.686346,-103.988422,031,038,2833,4080,2025-02-01,1727,L8,H,D
31.686349,-103.988739,031,038,2832,4080,2025-02-01,1727,L8,H,D
31.692313,-103.861428,031,038,3234,4054,2025-02-01,1727,L8,H,D
31.715453,-102.994662,031,038,5971,3929,2025-02-01,1727,L8,H,D
31.717066,-104.155899,031,038,2303,3971,2025-02-01,1727,L8,H,D
31.775276,-103.629145,031,038,3964,3739,2025-02-01,1727,L8,H,D
31.775525,-103.938663,031,038,2987,3749,2025-02-01,1727,L8,H,D
31.775547,-103.629141,031,038,3964,3738,2025-02-01,1727,L8,H,D
31.776358,-103.629129,031,038,3964,3735,2025-02-01,1727,L8,H,D
31.776629,-103.629125,031,038,3964,3734,2025-02-01,1727,L8,H,D
31.777437,-103.628796,031,038,3965,3731,2025-02-01,1727,L8,H,D
31.777441,-103.629113,031,038,3964,3731,2025-02-01,1727,L8,L,D
31.796447,-103.948564,031,038,2955,3672,2025-02-01,1727,L8,H,D
31.796806,-103.926695,031,038,3024,3670,2025-02-01,1727,L8,H,D
31.797074,-103.926375,031,038,3025,3669,2025-02-01,1727,L8,L,D
31.797079,-103.927009,031,038,3023,3669,2025-02-01,1727,L8,H,D
31.797347,-103.926689,031,038,3024,3668,2025-02-01,1727,L8,H,D
31.799531,-103.928882,031,038,3017,3660,2025-02-01,1727,L8,H,D
31.802216,-103.431011,031,038,4588,3631,2025-02-01,1727,L8,H,D
31.808221,-103.900575,031,038,3106,3627,2025-02-01,1727,L8,H,D
31.808223,-103.900892,031,038,3105,3627,2025-02-01,1727,L8,H,D
31.809032,-103.900565,031,038,3106,3624,2025-02-01,1727,L8,H,D
31.809035,-103.900882,031,038,3105,3624,2025-02-01,1727,L8,H,D
31.809847,-103.900873,031,038,3105,3621,2025-02-01,1727,L8,H,D
31.810115,-103.900553,031,038,3106,3620,2025-02-01,1727,L8,H,D
31.810118,-103.900869,031,038,3105,3620,2025-02-01,1727,L8,H,D
31.852795,-102.987256,031,038,5985,3421,2025-02-01,1727,L8,H,D
31.8528,-102.987573,031,038,5984,3421,2025-02-01,1727,L8,H,D
31.860732,-104.148567,031,038,2322,3440,2025-02-01,1727,L8,H,D
31.91338,-103.493213,031,038,4386,3223,2025-02-01,1727,L8,H,D
31.916656,-103.859625,031,038,3231,3225,2025-02-01,1727,L8,H,D
31.918775,-104.05157,031,038,2626,3223,2025-02-01,1727,L8,H,D
31.944577,-103.150909,031,038,5463,3091,2025-02-01,1727,L8,H,D
31.948945,-103.045141,031,038,5796,3069,2025-02-01,1727,L8,H,D
31.94895,-103.045458,031,038,5795,3069,2025-02-01,1727,L8,H,D
31.949211,-103.044818,031,038,5797,3068,2025-02-01,1727,L8,H,D
31.949216,-103.045135,031,038,5796,3068,2025-02-01,1727,L8,H,D
31.949221,-103.045453,031,038,5795,3068,2025-02-01,1727,L8,H,D
31.949486,-103.04513,031,038,5796,3067,2025-02-01,1727,L8,H,D
31.949491,-103.045447,031,038,5795,3067,2025-02-01,1727,L8,H,D
31.950121,-103.910632,031,038,3069,3103,2025-02-01,1727,L8,H,D
31.950124,-103.91095,031,038,3068,3103,2025-02-01,1727,L8,H,D
31.950392,-103.910629,031,038,3069,3102,2025-02-01,1727,L8,H,D
31.953629,-103.605235,031,038,4031,3079,2025-02-01,1727,L8,H,D
31.953899,-103.605231,031,038,4031,3078,2025-02-01,1727,L8,H,D
31.968588,-103.918034,031,038,3045,3035,2025-02-01,1727,L8,H,D
31.974311,-103.474122,031,038,4443,2997,2025-02-01,1727,L8,H,D
32.026985,-103.276626,031,038,5062,2793,2025-02-01,1727,L8,H,D
32.027247,-103.275986,031,038,5064,2792,2025-02-01,1727,L8,H,D
32.027251,-103.276304,031,038,5063,2792,2025-02-01,1727,L8,H,D
32.027255,-103.276621,031,038,5062,2792,2025-02-01,1727,L8,H,D
32.02726,-103.276939,031,038,5061,2792,2025-02-01,1727,L8,H,D
32.027513,-103.275663,031,038,5065,2791,2025-02-01,1727,L8,H,D
32.027517,-103.275981,031,038,5064,2791,2025-02-01,1727,L8,H,D
32.027522,-103.276298,031,038,5063,2791,2025-02-01,1727,L8,H,D
32.027526,-103.276616,031,038,5062,2791,2025-02-01,1727,L8,H,D
32.02753,-103.276934,031,038,5061,2791,2025-02-01,1727,L8,H,D
32.027535,-103.277251,031,038,5060,2791,2025-02-01,1727,L8,H,D
32.027779,-103.275341,031,038,5066,2790,2025-02-01,1727,L8,H,D
32.027784,-103.275658,031,038,5065,2790,2025-02-01,1727,L8,H,D
32.027788,-103.275976,031,038,5064,2790,2025-02-01,1727,L8,H,D
32.027801,-103.276928,031,038,5061,2790,2025-02-01,1727,L8,H,D
32.027805,-103.277246,031,038,5060,2790,2025-02-01,1727,L8,H,D
32.027809,-103.277564,031,038,5059,2790,2025-02-01,1727,L8,H,D
32.02805,-103.275336,031,038,5066,2789,2025-02-01,1727,L8,H,D
32.028054,-103.275653,031,038,5065,2789,2025-02-01,1727,L8,H,D
32.028071,-103.276923,031,038,5061,2789,2025-02-01,1727,L8,H,D
32.028076,-103.277241,031,038,5060,2789,2025-02-01,1727,L8,H,D
32.02808,-103.277559,031,038,5059,2789,2025-02-01,1727,L8,H,D
32.02832,-103.275331,031,038,5066,2788,2025-02-01,1727,L8,H,D
32.028325,-103.275648,031,038,5065,2788,2025-02-01,1727,L8,H,D
32.028342,-103.276918,031,038,5061,2788,2025-02-01,1727,L8,H,D
32.028346,-103.277236,031,038,5060,2788,2025-02-01,1727,L8,H,D
32.02835,-103.277553,031,038,5059,2788,2025-02-01,1727,L8,H,D
32.028591,-103.275325,031,038,5066,2787,2025-02-01,1727,L8,H,D
32.028595,-103.275643,031,038,5065,2787,2025-02-01,1727,L8,H,D
32.028599,-103.275961,031,038,5064,2787,2025-02-01,1727,L8,H,D
32.028604,-103.276278,031,038,5063,2787,2025-02-01,1727,L8,H,D
32.028608,-103.276596,031,038,5062,2787,2025-02-01,1727,L8,H,D
32.028617,-103.277231,031,038,5060,2787,2025-02-01,1727,L8,H,D
32.028621,-103.277548,031,038,5059,2787,2025-02-01,1727,L8,H,D
32.028866,-103.275638,031,038,5065,2786,2025-02-01,1727,L8,H,D
32.02887,-103.275956,031,038,5064,2786,2025-02-01,1727,L8,H,D
32.028874,-103.276273,031,038,5063,2786,2025-02-01,1727,L8,H,D
32.028879,-103.276591,031,038,5062,2786,2025-02-01,1727,L8,H,D
32.028883,-103.276908,031,038,5061,2786,2025-02-01,1727,L8,H,D
32.028887,-103.277226,031,038,5060,2786,2025-02-01,1727,L8,H,D
32.029145,-103.276268,031,038,5063,2785,2025-02-01,1727,L8,H,D
32.029153,-103.276903,031,038,5061,2785,2025-02-01,1727,L8,H,D
32.034152,-103.66946,031,038,3825,2784,2025-02-01,1727,L8,H,D
32.045451,-103.517106,031,038,4304,2736,2025-02-01,1727,L8,H,D
32.078373,-103.629089,031,038,3950,2619,2025-02-01,1727,L8,H,D
32.079309,-103.34493,031,038,4844,2603,2025-02-01,1727,L8,H,D
32.136846,-104.043277,031,038,2645,2417,2025-02-01,1727,L8,H,D
32.148539,-103.948042,031,038,2944,2371,2025-02-01,1727,L8,L,D
32.148914,-103.751135,031,038,3563,2363,2025-02-01,1727,L8,H,D
32.148918,-103.751453,031,038,3562,2363,2025-02-01,1727,L8,H,D
32.149622,-103.056453,031,038,5747,2328,2025-02-01,1727,L8,H,D
32.152609,-103.563724,031,038,4152,2342,2025-02-01,1727,L8,H,D
32.160742,-103.827644,031,038,3322,2322,2025-02-01,1727,L8,L,D
32.160745,-103.827962,031,038,3321,2322,2025-02-01,1727,L8,H,D
32.161015,-103.827959,031,038,3321,2321,2025-02-01,1727,L8,H,D
32.16527,-104.080841,031,038,2526,2313,2025-02-01,1727,L8,H,D
32.167976,-104.044224,031,038,2641,2302,2025-02-01,1727,L8,H,D
32.167978,-104.044542,031,038,2640,2302,2025-02-01,1727,L8,H,D
32.170182,-103.4925,031,038,4375,2274,2025-02-01,1727,L8,H,D
32.175591,-103.447549,031,038,4516,2252,2025-02-01,1727,L8,H,D
32.175858,-103.447226,031,038,4517,2251,2025-02-01,1727,L8,H,D
32.175862,-103.447544,031,038,4516,2251,2025-02-01,1727,L8,H,D
32.184441,-104.151933,031,038,2302,2244,2025-02-01,1727,L8,H,D
32.184443,-104.152251,031,038,2301,2244,2025-02-01,1727,L8,H,D
32.184713,-104.152248,031,038,2301,2243,2025-02-01,1727,L8,H,D
32.18571,-103.456287,031,038,4488,2215,2025-02-01,1727,L8,H,D
32.197773,-103.659764,031,038,3848,2179,2025-02-01,1727,L8,H,D
32.198033,-103.658805,031,038,3851,2178,2025-02-01,1727,L8,H,D
32.198304,-103.658801,031,038,3851,2177,2025-02-01,1727,L8,H,D
32.198307,-103.659119,031,038,3850,2177,2025-02-01,1727,L8,H,D
32.198314,-103.659756,031,038,3848,2177,2025-02-01,1727,L8,H,D
32.198581,-103.659434,031,038,3849,2176,2025-02-01,1727,L8,H,D
32.204267,-103.403459,031,038,4653,2144,2025-02-01,1727,L8,H,D
32.212827,-103.460921,031,038,4472,2115,2025-02-01,1727,L8,H,D
32.215758,-103.525171,031,038,4270,2107,2025-02-01,1727,L8,H,D
32.216029,-103.525166,031,038,4270,2106,2025-02-01,1727,L8,H,D
32.221473,-103.527943,031,038,4261,2086,2025-02-01,1727,L8,H,D
32.221477,-103.528262,031,038,4260,2086,2025-02-01,1727,L8,H,D
32.221488,-103.529216,031,038,4257,2086,2025-02-01,1727,L8,H,D
32.221492,-103.529535,031,038,4256,2086,2025-02-01,1727,L8,H,D
32.221747,-103.528257,031,038,4260,2085,2025-02-01,1727,L8,L,D
32.240553,-104.087408,031,038,2503,2035,2025-02-01,1727,L8,H,D
32.240824,-104.087405,031,038,2503,2034,2025-02-01,1727,L8,L,D
32.253524,-103.538253,031,038,4227,1968,2025-02-01,1727,L8,H,D
32.256931,-103.728002,031,038,3631,1963,2025-02-01,1727,L8,H,D
32.257161,-103.57227,031,038,4120,1956,2025-02-01,1727,L8,H,D
32.257204,-103.728317,031,038,3630,1962,2025-02-01,1727,L8,H,D
32.257446,-103.597743,031,038,4040,1956,2025-02-01,1727,L8,H,D
32.25745,-103.598061,031,038,4039,1956,2025-02-01,1727,L8,H,D
32.266434,-104.111356,031,038,2427,1940,2025-02-01,1727,L8,H,D
32.266702,-104.111035,031,038,2428,1939,2025-02-01,1727,L8,H,D
32.266704,-104.111353,031,038,2427,1939,2025-02-01,1727,L8,H,D
32.26711,-104.130779,031,038,2366,1938,2025-02-01,1727,L8,H,D
32.269688,-103.93709,031,038,2974,1923,2025-02-01,1727,L8,H,D
32.300214,-103.899136,031,038,3092,1809,2025-02-01,1727,L8,H,D
32.300824,-103.680552,031,038,3778,1799,2025-02-01,1727,L8,H,D
32.301384,-103.558514,031,038,4161,1792,2025-02-01,1727,L8,H,D
32.338856,-102.591912,031,037,6042,6909,2025-02-01,1727,L8,H,D
32.338856,-102.591912,031,038,7192,1599,2025-02-01,1727,L8,H,D
32.339126,-102.591905,031,038,7192,1598,2025-02-01,1727,L8,H,D
32.339126,-102.591905,031,037,6042,6908,2025-02-01,1727,L8,H,D
32.381388,-103.699154,031,037,2566,6812,2025-02-01,1727,L8,H,D
32.381388,-103.699154,031,038,3716,1502,2025-02-01,1727,L8,H,D
32.381392,-103.699473,031,038,3715,1502,2025-02-01,1727,L8,H,D
32.381392,-103.699473,031,037,2565,6812,2025-02-01,1727,L8,H,D
32.381656,-103.698832,031,038,3717,1501,2025-02-01,1727,L8,H,D
